"feature","we.ep","we.eBH","wi.ep","wi.eBH","rab.all","rab.win.Omnivore","rab.win.Vegan","diff.btw","diff.win","effect","overlap","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"674529",0.732893720576625,1,0.564062500000001,1,5.66862493388731,8.24737336576881,4.68141088695259,-3.21869936458649,11.8628459824456,-0.277422859491372,0.290156010238937,"Unknown","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","faecis"
"3117552",0.510644745247455,1,0.663281250000001,1,-4.5482209045254,-3.69374482887864,-5.24578590327429,-2.84730223116639,6.40763914225954,-0.488123001177521,0.322917124382044,"Unknown","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","maternus"
"46506",0.343016429029303,1,0.399999999999999,1,3.73674439325666,-4.15446460691457,4.16359519164556,8.83833869946972,6.76087651648819,0.80598524736248,0.333333757183061,"Unknown","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","stercoris"
"821",0.943504226442222,1,0.857031250000001,1,9.04684501147565,10.0580079345638,7.86459972005761,-1.3919438202076,2.54396879083933,-0.364136084304974,0.383419964923157,"Unknown","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","vulgatus"
"357276",0.747524540900218,1,0.416406249999999,1,6.57330962908388,5.34502164133669,7.29104073366952,1.81853961314356,5.81062843984948,0.297287639575612,0.343750391434289,"Unknown","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","dorei"
"376805",0.626991700505698,1,0.90625,1,1.60877761509414,1.75651508371523,1.53804819922433,-0.202762424248893,3.99373356649796,-0.0384276537892678,0.455958648521652,"Unknown","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","salanitronis"
"387090",0.886725715714141,1,0.794531250000001,1,-3.45612242277239,-3.88754192521718,-3.05683322559284,-0.229410175975465,10.1413957184268,-0.0235658323992912,0.455958648521652,"Unknown","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","coprophilus"
"823",0.462864232448304,1,0.700000000000002,1,9.80996849145479,9.92447861238994,7.86053011478223,-2.10554118985852,1.04588430985432,-0.6586459423812,0.333333757183061,"Unknown","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","distasonis"
"46503",0.462552475482077,1,0.676562500000002,1,6.49299943124616,6.82248288819776,6.21123258574159,-1.73471337074724,5.41188180277026,-0.251403116261142,0.312500493206364,"Unknown","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","merdae"
"2685834",0.529711371786035,1,0.65234375,1,-4.78335234714468,-4.11709986478102,-5.3171569496104,-2.41614981823925,5.90841987982791,-0.445521443975167,0.354167026979493,"Unknown","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","chongii"
"2951805",0.633646698892661,1,0.764062500000001,1,-0.281329613171177,1.10691551232521,-3.34430317435111,-2.00801672752724,6.82067186629138,-0.396300610431076,0.343750391434289,"Unknown","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","absconsus"
"387661",0.258589992742437,1,0.34765625,1,-3.53050409983191,0.949894389930455,-5.13549645711361,-6.50418251679564,5.16842120382681,-1.01143746699876,0.160623169477903,"Unknown","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","johnsonii"
"544645",0.325845028680479,1,0.29375,1,3.05816664894904,3.26956697912066,2.05398348232387,-1.25346616184748,2.99338310145164,-0.662281292121449,0.151043204556575,"Unknown","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","virosa"
"1472416",0.571570923500102,1,0.416406249999999,1,5.46822740264797,6.27786809675454,4.18048473552326,-1.51298131471788,4.49742126088856,-0.425644973477715,0.234375836542746,"Unknown","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","faecihominis"
"2093856",0.252838001847951,1,0.390625,1,-3.70094826174784,2.95796719238633,-5.35011584780007,-6.85282656309463,6.00382220420831,-1.00604784143662,0.182292871160296,"Unknown","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","faecalis"
"1472417",0.212160145133397,1,0.3578125,1,-3.96987765362482,3.41704228040846,-5.75482524704947,-8.47355205115165,6.26476543110364,-1.11033204298794,0.171876302777131,"Unknown","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","paravirosa"
"28118",0.214008109625395,1,0.1609375,1,5.82564577386563,8.11343560467629,4.13394146134611,-4.00326233314593,3.7808750471773,-1.05379449294184,0.077723501615168,"Unknown","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","splanchnicus"
"487174",0.364115328363628,1,0.45546875,1,0.429812906981183,5.10774544259472,-3.20852180936208,-6.48833978874586,7.63518391037657,-0.791750616478387,0.218750930036074,"Unknown","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","intestinihominis"
"1965590",0.641071159040105,1,0.702343750000001,1,4.30582049701052,4.16757232918496,4.46472919851466,0.248587390986208,2.90695933894424,0.0369304696163503,0.453125106902353,"Unknown","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","sp. An22"
"397865",0.423008047456399,1,0.35859375,0.994253963135442,-0.641265691705465,-3.93582129508337,0.315776674620467,4.97519123408244,7.23671239843223,0.581066083032482,0.296875549929299,"Unknown","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","viscericola"
"1501392",0.242210353028197,1,0.2234375,0.875415564107414,-4.36076566373162,-5.57662394044452,4.16494462598376,8.76972117362313,7.70510642835458,0.99697997380815,0.202073572267362,"Unknown","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Coprobacter","secundus"
"901",0.327835852858387,1,0.409375,1,0.632766925585257,7.47121779740487,-4.24337800255733,-6.18571501622032,10.2666985084431,-0.808041135881899,0.22279882279503,"Unknown","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","piger"
"35833",0.246333209290276,1,0.0992187499999998,0.969492222997194,4.87748233084949,3.04682970147118,6.80490350021683,3.59407496704443,2.66423362792907,0.94048190696704,0.108810546268712,"Unknown","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Bilophila","wadsworthia"
"562",0.214624734640247,1,0.38203125,1,-3.49103479846718,6.2064998288202,-4.91117020403415,-10.8490597370131,7.73394968731165,-1.07661208151858,0.182292871160296,"Unknown","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","coli"
"2946593",0.861942978453852,1,0.784375000000001,1,-3.52530847554612,-3.75898941317314,-3.27854727756094,-0.298140808886544,9.25995042102004,-0.0354163253213707,0.487046661122772,"Unknown","Pseudomonadota","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Oxalobacter","aliiformigenes"
"1852381",0.546781386024886,1,0.68046875,1,-4.78851041043209,-3.84085331360352,-5.59971056073228,-1.84215963126486,5.52100001197986,-0.280039131388989,0.333333757183061,"Unknown","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Duodenibacillus","massiliensis"
"40545",0.834218824846167,1,0.852343750000001,1,0.538969921295776,0.0690275501758606,1.07754057629552,0.277761725075215,9.93277387028252,0.0275537428191686,0.487046661122772,"Unknown","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","wadsworthensis"
"239935",0.356791823168767,1,0.29375,0.994581870251782,1.1942803474765,0.946544888544453,8.47697679320292,7.57202725939218,9.56894355728622,0.793591242373763,0.265625679004813,"Unknown","Verrucomicrobiota","Verrucomicrobiia","Verrucomicrobiales","Akkermansiaceae","Akkermansia","muciniphila"
"853",0.271981322732124,1,0.3984375,1,10.2895027300666,10.6997159553242,10.1290566052385,-0.988736313800443,1.47494576621975,-0.799272926512721,0.238342775047909,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","prausnitzii"
"2929493",0.6843149009348,1,0.700000000000002,1,4.9211674709037,6.5487385282849,4.55987464683982,-1.51689006279646,4.78786896870013,-0.159431562578893,0.333333757183061,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","sp. I3-3-89"
"2929495",0.345650075235743,1,0.296875,0.993103746098187,6.84476607424829,6.48615543103311,7.19174130423276,0.820730759948946,1.11613280640844,0.711123183736513,0.269430706949312,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","sp. I4-3-84"
"2929490",0.247369757815092,1,0.700000000000002,1,6.1819136985504,6.49809603367905,-4.04559783429861,-10.6471939552543,6.65134243370941,-0.919457654978616,0.333333757183061,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","sp. I2-3-92"
"3141184",0.3164716954153,1,0.700000000000002,1,6.0062366367249,6.45836760613603,-3.28084168969579,-9.87000465783804,5.65223411360526,-0.829364481875483,0.333333757183061,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","sp. i21-0019-B1"
"2929494",0.513254584267137,1,0.4265625,0.996203663904693,2.19084029665673,-3.67497328095314,4.34371126875813,2.62869849715706,9.65201352758955,0.472208734086519,0.326425311992643,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","sp. I4-1-79"
"2929489",0.914742998793844,1,0.866406250000001,1,6.4686651733726,6.71046840480166,6.20851882691127,-0.792755275725991,10.8562533861491,-0.0748499863876436,0.393782632277474,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","sp. IP-3-29"
"3141185",0.436401134958817,1,0.43203125,0.879134789879836,-4.58051024003168,-5.45868139298292,-3.40151132891055,3.17183765617105,9.11466607854806,0.389011606149614,0.305699993864858,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","sp. i25-0019-C1"
"3030638",0.00331222783606597,0.595778904335561,0,0,8.74006890580704,6.84428249450853,10.4177358202764,3.32789249813071,0.806131547509642,4.27369449949654,0.000365399848804012,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","taiwanense"
"2881265",0.486489496531933,1,0.636718750000001,1,6.13591744015516,5.90718169497,6.43347128571513,0.305269833350065,2.77518730564615,0.0417090308915337,0.424870638281578,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","hominis (ex Afrizal et al. 2022)"
"411483",0.141664855261472,1,0.1140625,0.977304722997194,5.27910699506551,-3.60858758172254,5.91257208756789,9.71652790129711,5.40783361579581,1.28689371672843,0.139898046804075,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","duncaniae"
"2929491",0.838548642024896,1,0.656250000000001,0.998239133833646,-3.78384115789198,-3.88310314793727,-3.69918850549848,1.42319004249261,8.99481718240159,0.148439417841467,0.409326634621006,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","wellingii"
"2108523",0.481172962198496,1,0.747656250000001,1,7.688142663137,7.90239781968379,7.47103684610434,-0.415832305933392,1.04579620989483,-0.344680385840924,0.338542074137571,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Lawsonibacter","asaccharolyticus"
"2714353",0.781994698154672,1,0.700000000000002,1,4.91883741508491,3.71504320774983,5.94818681236245,0.991352327565751,5.30052456122911,0.128423511931972,0.455958648521652,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Vescimonas","fastidiosa"
"2714355",0.462877733557799,1,0.813281250000001,1,6.30192647771525,6.45317926243064,6.10660110192467,0.017731285847649,2.92689009496968,0.00132307146928995,0.49479167844159,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Vescimonas","coprocola"
"2714358",0.393361751520693,1,0.671093750000001,1,6.57600769994377,7.67643986853657,6.3191277982218,-1.16085639724843,0.906302376073386,-0.769151294145326,0.321243981829087,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Pusillibacter","faecalis"
"2109687",0.0708773559710126,1,0.0999999999999998,1,7.07362126146236,8.44719149667415,6.37721564691892,-2.03314737745774,0.997687522181713,-1.98337275274335,0.000365399848804012,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Oscillibacter","sp. PEA192"
"2763056",0.116313484486482,1,0.11796875,1,4.03274484830085,4.38662793704087,3.6831322220911,-0.790831509825252,0.607768871120165,-1.45369069856313,0.0156427220126986,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Oscillibacter","hominis"
"292800",0.945162404666762,1,0.714062500000001,1,6.52555411423019,6.38248164814331,6.69179841369195,0.300927678884499,2.13637976365395,0.126924958241063,0.442708464566388,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Flavonifractor","plautii"
"2093857",0.537050595882411,1,0.700000000000002,1,7.34103389777333,9.14550253801457,7.22903056242196,-1.85013597078341,1.03159282725904,-0.60027989156799,0.333333757183061,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Dysosmobacter","welbionis"
"1550024",0.708986937639479,1,0.399999999999999,1,6.08007792745999,5.93085124605243,7.00290493502287,1.17920803293981,1.68286957292306,0.495322820099149,0.333333757183061,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruthenibacterium","lactatiformans"
"40519",0.548711396949274,1,0.718750000000001,1,-4.7681097703657,-4.29986573110959,-5.29855398499297,-2.35224779955568,6.21247742473151,-0.403571544158839,0.375000301404768,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","callidus"
"1160721",0.492933725887111,1,0.24453125,0.988737955926077,1.07308004227638,-3.91857276529214,3.789873920772,3.08642426759203,7.95251755985937,0.530458656129877,0.217617507910972,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","bicirculans (ex Wegman et al. 2014)"
"1161942",0.895756503470437,1,0.817187500000001,1,0.301674224328432,0.962917373061595,-0.783171243042862,0.365773195015565,5.95775859307802,0.0629561012703342,0.492227996666188,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","champanellensis"
"657323",0.909694678341003,1,0.738281250000001,0.997549014895756,-3.84302046102161,-3.66657141190901,-4.04012111694225,0.612987105881496,11.2860451075725,0.0624041377351629,0.461139983838242,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","sp. SR1/5"
"169435",0.391533722824259,1,0.761718750000001,1,3.58671566394645,3.62152762824211,3.51241120195041,-1.15894357721843,1.9175135959771,-0.587914874197389,0.343750391434289,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Anaerotruncus","colihominis"
"214851",0.382529349986115,1,0.29296875,0.992386320104466,3.39664405787866,3.01201174976337,3.72467923251317,1.0203527131443,2.17440039377452,0.437318363614721,0.290156010238937,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Subdoligranulum","variabile"
"2779352",0.276551392116006,1,0.39765625,1,-3.71489331190205,1.50236725498068,-5.04657047653453,-5.93479301610836,6.06406493502975,-0.940828949165081,0.196892263794227,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Pseudoflavonifractor","gallinarum"
"3136601",0.620738981801829,1,0.892187500000001,1,2.03229663824261,2.18977737230497,1.79441593866516,-0.456685692495554,3.53088117342665,-0.0738703593956132,0.419689303598504,"Unknown","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Owariibacterium","komagatae"
"1297617",0.539038522995501,1,0.878125000000001,1,5.56074509405195,5.36513988722966,5.7114976730237,-0.156584202264186,2.93855102738535,-0.0219991728794446,0.463541749522704,"Unknown","Bacillota","Clostridia","Eubacteriales","Unknown","Intestinimonas","butyriciproducens"
"2610895",0.223873911780357,1,0.165625,0.655981105337018,-3.56863131368362,-5.43316909933769,1.90259185296654,6.69350689103392,5.4357938338773,1.16061847016255,0.150260599298045,"Unknown","Bacillota","Clostridia","Eubacteriales","Unknown","Flintibacter","sp. KGMB00164"
"39490",0.747169126306538,1,0.880468750000001,1,1.20882684213499,3.34819771696252,-3.89877326932888,-4.32301464599233,10.3210462771643,-0.36109715900701,0.41666686042708,"Unknown","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","ramulus"
"2841528",0.849998915259691,1,0.791406250000001,1,-3.56367224542321,-4.00814365775775,-3.09605898126619,-0.256973078362313,6.9494857285214,-0.0318828214004108,0.489583356890848,"Unknown","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","sp. MSJ-33"
"411486",0.146899230557147,1,0.0999999999999998,1,3.34335461464883,4.67638639599253,-3.53305941776412,-7.92569353960765,5.73125827872688,-1.31383225972149,0.000365399848804012,"Unknown","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","sp. M62/1"
"1042156",0.503755760957463,1,0.4625,0.938062425963855,-4.66111420770744,-5.27280791464451,-3.70143338950499,2.77255441426532,5.98168623250787,0.367586571694594,0.333333757183061,"Unknown","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","sp. SY8519"
"1522",0.183165588372261,1,0.1484375,0.655042089102352,-3.82650380031648,-5.42684002794489,2.97922854352865,7.88874989183593,6.27110983421137,1.14851464051978,0.129535516266677,"Unknown","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","[Clostridium] innocuum"
"3079302",0.466614212507184,1,0.44453125,0.906234419797682,-4.7645516655565,-5.33336726706258,-3.84378773568718,2.72705925327293,7.22118175047002,0.425321180746689,0.312500493206364,"Unknown","Bacillota","Clostridia","Eubacteriales","Butyricicoccaceae","Agathobaculum","sp. NTUH-O15-33"
"2763672",0.935849038298271,1,0.94375,1,7.52547240837898,7.92641443011557,7.0174161797407,-0.832011966419656,3.83398534921648,-0.132662318308777,0.430051973081517,"Unknown","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Simiaoa","sunii"
"2763670",0.328902738611479,1,0.44296875,1,0.425933465729827,6.05921153992949,-3.01787785511595,-8.86539089544391,8.882659879288,-0.764880814781609,0.234375836542746,"Unknown","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Wujia","chipingensis"
"39491",0.847497308817591,1,0.99765625,1,9.08414374795544,8.61014397897412,9.3848756394388,-0.531883412690896,2.66909841462355,-0.192557852714721,0.44791678569462,"Unknown","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","rectalis"
"88431",0.665246315695105,1,0.702343750000002,1,5.63279235580139,6.42231032813458,4.58093858836207,0.589406076340847,5.55472244183994,0.075932574875163,0.453125106902353,"Unknown","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","longicatena"
"39486",0.321656949724535,1,0.700000000000002,1,3.23048578626634,3.92480840110295,-4.06970368801965,-7.22521891204175,4.87531502846941,-0.81714777764959,0.333333757183061,"Unknown","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","formicigenerans"
"40520",0.644342935588966,1,0.709375000000002,1,4.84826895353268,5.58779390616442,3.97174197704478,0.411865880676308,4.62597135362437,0.0569952032769182,0.453125106902353,"Unknown","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","obeum"
"418240",0.86160436780733,1,0.885156250000001,1,5.43014310246997,5.64827728696463,5.17270765144072,-0.511035661278875,2.40716432187447,-0.149732908563787,0.406250219647385,"Unknown","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","wexlerae"
"89014",0.517127893012157,1,0.55390625,1,1.40250014374633,3.91474907980698,-4.06479437000148,-1.87956783642101,9.02899766367344,-0.347434597485632,0.274612031782545,"Unknown","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","luti"
"53443",0.49853011685806,1,0.4078125,0.862722762641912,-4.46412323134399,-5.16148446156389,-3.05867848506974,2.94616635581751,5.04354111340463,0.528900286630285,0.302083863853441,"Unknown","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","hydrogenotrophica"
"1737424",0.914179817661953,1,0.785937500000001,0.998226081591173,-3.87896751847946,-3.90125888799282,-3.84722646323616,0.0579396799753464,11.0755040754805,0.00439212374050919,0.497409332220818,"Unknown","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","massiliensis (ex Durand et al. 2017)"
